timestamp,action,system_id,old_project_id,new_project_id,old_name,new_name,old_description,new_description,old_building_id,new_building_id,old_building,new_building,old_discipline_id,new_discipline_id,old_discipline,new_discipline,old_timeUpdated,new_timeUpdated,old_checklist_id,new_checklist_id,old_checklist_name,new_checklist_name,old_handover_date,new_handover_date
2025-03-17T12:00:47.999623,update,213136,18442,18442,BIW1 / 645-01 / Boiler Life Safety,BIW1 / 645-01 / Boiler Life Safety,BIW-LSP-2F-T37,BIW-LSP-2F-T37,,,,,,,,,2025-03-17T11:00:02.880000,2025-03-17T17:00:02.811131+00:00,8442601,8647804,BIW1 / 645-01 / Boiler Life Safety - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_CTRLS,BIW1 / 645-01 / Boiler Life Safety - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_ELEC,,
2025-03-17T12:01:06.670137,update,189361,18442,18442,BIW1 | 105-05i | Emergency Command Center Conditioning,BIW1 | 105-05i | Emergency Command Center Conditioning,,,18144,18144,BIW 1,BIW 1,203270,203270,Mechanical,Mechanical,2025-03-17T11:00:02.893000,2025-03-17T17:00:02.811131+00:00,8221956,8221956,BIW1 | 105-05i | Emergency Command Center Conditioning - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_CTRLS,BIW1 | 105-05i | Emergency Command Center Conditioning - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_MECH,,
2025-03-17T12:01:11.413314,update,162170,18442,18442,BIW1 | 114-02 | Cooling Towers 4 thru 7,BIW1 | 114-02 | Cooling Towers 4 thru 7,,,18144,18144,BIW 1,BIW 1,,,,,2025-03-17T11:00:02.893000,2025-03-17T17:00:02.811131+00:00,6698156,8221992,BIW1 | 114-02 | Cooling Towers 4 thru 7 - GFTX_CC_MECHANICAL_PIPING_PHASE_1,BIW1 | 114-02 | Cooling Towers 4 thru 7 - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_MECH,,
2025-03-17T12:01:13.010872,update,201321,18442,18442,BIW1 | 114-04 | Cooling Towers 8 & 9,BIW1 | 114-04 | Cooling Towers 8 & 9,,,18144,18144,BIW 1,BIW 1,,,,,2025-03-17T11:00:02.893000,2025-03-17T17:00:02.811131+00:00,8045312,8221998,BIW1 | 114-04 | Cooling Towers 8 & 9 - GFTX_CC_MECHANICAL_PIPING_TP860_SUPPLY LINE,BIW1 | 114-04 | Cooling Towers 8 & 9 - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_MECH,,
2025-03-17T12:01:14.622055,update,162167,18442,18442,BIW1 | 128-03 | PHW Distribution Header,BIW1 | 128-03 | PHW Distribution Header,,,18144,18144,BIW 1,BIW 1,,,,,2025-03-17T11:00:02.893000,2025-03-17T17:00:02.811131+00:00,6698157,8222004,BIW1 | 128-03 | PHW Distribution Header - GFTX_CC_MECHANICAL_PIPING_TP354,BIW1 | 128-03 | PHW Distribution Header - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_MECH,,
2025-03-17T12:01:23.726953,update,152134,18442,18442,BIW1 | 506-01 | Sanitary Drains,BIW1 | 506-01 | Sanitary Drains,,,18144,18144,BIW 1,BIW 1,203270,203270,Mechanical,Mechanical,2025-03-17T11:00:02.893000,2025-03-17T17:00:02.811131+00:00,8086199,8222059,BIW1 | 506-01 | Sanitary Drains - GFTX_CC_MECHANICAL_PIPING_TP917,BIW1 | 506-01 | Sanitary Drains - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_CTRLS,,
2025-03-17T12:01:24.794245,update,152135,18442,18442,BIW1 | 506-02 | Roof Drains,BIW1 | 506-02 | Roof Drains,,,18144,18144,BIW 1,BIW 1,203270,203270,Mechanical,Mechanical,2025-03-17T11:00:02.893000,2025-03-17T17:00:02.811131+00:00,6715744,8704765,BIW1 | 506-02 | Roof Drains - GFTX_CC_MECHANICAL_PIPING_TP596_RD,BIW1 | 506-02 | Roof Drains - GFTX_CC_MECHANICAL_PIPING_TP1580,,
2025-03-17T12:01:26.757271,update,152146,18442,18442,BIW1 | 802-01 | Structural Steel,BIW1 | 802-01 | Structural Steel,,,18144,18144,BIW 1,BIW 1,203272,203272,Structural,Structural,2025-03-17T11:00:02.893000,2025-03-17T17:00:02.811131+00:00,6712419,7602341,BIW1 | 802-01 | Structural Steel - GFTX_CC_STRUCTURAL_EQUIPMENT_ANCHORAGE,BIW1 | 802-01 | Structural Steel - GFTX_CC_STRUCTURAL_STEEL,,
2025-03-17T12:01:28.634387,update,323514,34186,34186,BIW1 / 645-01 / Boiler Life Safety,BIW1 / 645-01 / Boiler Life Safety,BIW-LSP-2F-T37,BIW-LSP-2F-T37,,,,,,,,,2025-03-17T11:00:03.313000,2025-03-17T17:00:03.336226+00:00,,,BIW1 / 645-01 / Boiler Life Safety - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_CTRLS,,,
2025-03-17T12:01:29.698149,update,323479,34186,34186,BIW1 | 105-01 | Air Handling Unit 1,BIW1 | 105-01 | Air Handling Unit 1,,,,,,,398513,398513,Mechanical,Mechanical,2025-03-17T11:00:03.313000,2025-03-17T17:00:03.336226+00:00,,,BIW1 | 105-01 | Air Handling Unit 1 - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_CTRLS,,,
2025-03-17T12:01:30.733955,update,323480,34186,34186,BIW1 | 105-01 | Air Handling Unit 2,BIW1 | 105-01 | Air Handling Unit 2,,,,,,,398513,398513,Mechanical,Mechanical,2025-03-17T11:00:03.313000,2025-03-17T17:00:03.336226+00:00,,,BIW1 | 105-01 | Air Handling Unit 2 - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_CTRLS,,,
2025-03-17T12:01:31.792473,update,323444,34186,34186,BIW1 | 105-01 | Air Handling Unit 3,BIW1 | 105-01 | Air Handling Unit 3,Air Rotation,Air Rotation,,,,,398513,398513,Mechanical,Mechanical,2025-03-17T11:00:03.313000,2025-03-17T17:00:03.336226+00:00,,,BIW1 | 105-01 | Air Handling Unit 3 - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_CTRLS,,,
2025-03-17T12:01:32.979542,update,323455,34186,34186,BIW1 | 105-01 | Air Handling Unit 4,BIW1 | 105-01 | Air Handling Unit 4,,,,,,,398523,398523,Multi-Discipline,Multi-Discipline,2025-03-17T11:00:03.313000,2025-03-17T17:00:03.336226+00:00,,,BIW1 | 105-01 | Air Handling Unit 4 - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_CTRLS,,,
2025-03-17T12:01:34.046034,update,323456,34186,34186,BIW1 | 105-01 | Air Handling Unit 5,BIW1 | 105-01 | Air Handling Unit 5,,,,,,,398523,398523,Multi-Discipline,Multi-Discipline,2025-03-17T11:00:03.313000,2025-03-17T17:00:03.336226+00:00,,,BIW1 | 105-01 | Air Handling Unit 5 - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_CTRLS,,,
2025-03-17T12:01:35.086690,update,323457,34186,34186,BIW1 | 105-01 | Air Handling Unit 6,BIW1 | 105-01 | Air Handling Unit 6,,,,,,,398523,398523,Multi-Discipline,Multi-Discipline,2025-03-17T11:00:03.313000,2025-03-17T17:00:03.336226+00:00,,,BIW1 | 105-01 | Air Handling Unit 6 - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_CTRLS,,,
2025-03-17T12:01:36.153700,update,323458,34186,34186,BIW1 | 105-01 | Air Handling Unit 7,BIW1 | 105-01 | Air Handling Unit 7,,,,,,,398523,398523,Multi-Discipline,Multi-Discipline,2025-03-17T11:00:03.313000,2025-03-17T17:00:03.336226+00:00,,,BIW1 | 105-01 | Air Handling Unit 7 - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_CTRLS,,,
2025-03-17T12:01:37.188039,update,323459,34186,34186,BIW1 | 105-01 | Air Handling Unit 8,BIW1 | 105-01 | Air Handling Unit 8,,,,,,,398523,398523,Multi-Discipline,Multi-Discipline,2025-03-17T11:00:03.313000,2025-03-17T17:00:03.336226+00:00,,,BIW1 | 105-01 | Air Handling Unit 8 - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_CTRLS,,,
2025-03-17T12:01:38.236120,update,323481,34186,34186,BIW1 | 105-01 | Air Handling Unit 9,BIW1 | 105-01 | Air Handling Unit 9,,,,,,,398513,398513,Mechanical,Mechanical,2025-03-17T11:00:03.313000,2025-03-17T17:00:03.336226+00:00,,,BIW1 | 105-01 | Air Handling Unit 9 - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_CTRLS,,,
2025-03-17T12:01:39.290854,update,323475,34186,34186, BIW1 | 105-01 | Air Handling Unit 10, BIW1 | 105-01 | Air Handling Unit 10,,,,,,,398513,398513,Mechanical,Mechanical,2025-03-17T11:00:03.313000,2025-03-17T17:00:03.336226+00:00,,,BIW1 | 105-01 | Air Handling Unit 10 - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_CTRLS,,,
2025-03-17T12:01:40.355134,update,323476,34186,34186, BIW1 | 105-01 | Air Handling Unit 11, BIW1 | 105-01 | Air Handling Unit 11,,,,,,,398513,398513,Mechanical,Mechanical,2025-03-17T11:00:03.313000,2025-03-17T17:00:03.336226+00:00,,,BIW1 | 105-01 | Air Handling Unit 11 - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_CTRLS,,,
2025-03-17T12:01:41.408176,update,323482,34186,34186, BIW1 | 105-01 | Air Handling Unit 12, BIW1 | 105-01 | Air Handling Unit 12,,,,,,,398513,398513,Mechanical,Mechanical,2025-03-17T11:00:03.313000,2025-03-17T17:00:03.336226+00:00,,,BIW1 | 105-01 | Air Handling Unit 12 - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_CTRLS,,,
2025-03-17T12:01:42.500598,update,323483,34186,34186, BIW1 | 105-01 | Air Handling Unit 13, BIW1 | 105-01 | Air Handling Unit 13,,,,,,,398513,398513,Mechanical,Mechanical,2025-03-17T11:00:03.313000,2025-03-17T17:00:03.336226+00:00,,,BIW1 | 105-01 | Air Handling Unit 13 - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_CTRLS,,,
2025-03-17T12:01:43.572640,update,323484,34186,34186, BIW1 | 105-01 | Air Handling Unit 14, BIW1 | 105-01 | Air Handling Unit 14,,,,,,,398513,398513,Mechanical,Mechanical,2025-03-17T11:00:03.313000,2025-03-17T17:00:03.336226+00:00,,,BIW1 | 105-01 | Air Handling Unit 14 - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_CTRLS,,,
2025-03-17T12:01:44.610985,update,323485,34186,34186, BIW1 | 105-01 | Air Handling Unit 15, BIW1 | 105-01 | Air Handling Unit 15,,,,,,,398513,398513,Mechanical,Mechanical,2025-03-17T11:00:03.313000,2025-03-17T17:00:03.336226+00:00,,,BIW1 | 105-01 | Air Handling Unit 15 - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_CTRLS,,,
2025-03-17T12:01:45.676137,update,323486,34186,34186, BIW1 | 105-01 | Air Handling Unit 16, BIW1 | 105-01 | Air Handling Unit 16,,,,,,,398513,398513,Mechanical,Mechanical,2025-03-17T11:00:03.313000,2025-03-17T17:00:03.336226+00:00,,,BIW1 | 105-01 | Air Handling Unit 16 - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_CTRLS,,,
2025-03-17T12:01:46.763987,update,323487,34186,34186, BIW1 | 105-01 | Air Handling Unit 17, BIW1 | 105-01 | Air Handling Unit 17,,,,,,,398513,398513,Mechanical,Mechanical,2025-03-17T11:00:03.313000,2025-03-17T17:00:03.336226+00:00,,,BIW1 | 105-01 | Air Handling Unit 17 - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_CTRLS,,,
2025-03-17T12:01:47.830595,update,323488,34186,34186, BIW1 | 105-01 | Air Handling Unit 18, BIW1 | 105-01 | Air Handling Unit 18,,,,,,,398513,398513,Mechanical,Mechanical,2025-03-17T11:00:03.313000,2025-03-17T17:00:03.336226+00:00,,,BIW1 | 105-01 | Air Handling Unit 18 - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_CTRLS,,,
2025-03-17T12:01:48.895775,update,323460,34186,34186,BIW1 | 105-01 | Air Handling Unit 19,BIW1 | 105-01 | Air Handling Unit 19,,,,,,,398523,398523,Multi-Discipline,Multi-Discipline,2025-03-17T11:00:03.313000,2025-03-17T17:00:03.336226+00:00,,,BIW1 | 105-01 | Air Handling Unit 19 - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_CTRLS,,,
2025-03-17T12:01:49.944072,update,323489,34186,34186, BIW1 | 105-01 | Air Handling Unit 20, BIW1 | 105-01 | Air Handling Unit 20,,,,,,,398513,398513,Mechanical,Mechanical,2025-03-17T11:00:03.313000,2025-03-17T17:00:03.336226+00:00,,,BIW1 | 105-01 | Air Handling Unit 20 - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_CTRLS,,,
2025-03-17T12:01:51.009383,update,323490,34186,34186, BIW1 | 105-01 | Air Handling Unit 21, BIW1 | 105-01 | Air Handling Unit 21,,,,,,,398513,398513,Mechanical,Mechanical,2025-03-17T11:00:03.313000,2025-03-17T17:00:03.336226+00:00,,,BIW1 | 105-01 | Air Handling Unit 21 - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_CTRLS,,,
2025-03-17T12:01:52.047732,update,323491,34186,34186, BIW1 | 105-01 | Air Handling Unit 22, BIW1 | 105-01 | Air Handling Unit 22,,,,,,,398513,398513,Mechanical,Mechanical,2025-03-17T11:00:03.313000,2025-03-17T17:00:03.336226+00:00,,,BIW1 | 105-01 | Air Handling Unit 22 - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_CTRLS,,,
2025-03-17T12:01:53.106295,update,323503,34186,34186,BIW1 | 105-02 | Shop Temperature/Humidity,BIW1 | 105-02 | Shop Temperature/Humidity,,,,,,,398509,398509,Controls,Controls,2025-03-17T11:00:03.313000,2025-03-17T17:00:03.336226+00:00,,,BIW1 | 105-02 | Shop Temperature/Humidity - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_CTRLS,,,
2025-03-17T12:01:54.238236,update,323449,34186,34186,BIW1 | 105-03a | Casting Substation Room Conditioning ,BIW1 | 105-03a | Casting Substation Room Conditioning ,Substation Room Conditioning,Substation Room Conditioning,,,,,398518,398518,Conveyance,Conveyance,2025-03-17T11:00:03.313000,2025-03-17T17:00:03.336226+00:00,,,BIW1 | 105-03a | Casting Substation Room Conditioning  - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_CTRLS,,,
2025-03-17T12:01:55.270486,update,323461,34186,34186,BIW1 | 105-03b | BIW North Substation Room Conditioning ,BIW1 | 105-03b | BIW North Substation Room Conditioning ,,,,,,,398523,398523,Multi-Discipline,Multi-Discipline,2025-03-17T11:00:03.313000,2025-03-17T17:00:03.336226+00:00,,,BIW1 | 105-03b | BIW North Substation Room Conditioning  - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_CTRLS,,,
2025-03-17T12:01:56.339715,update,323462,34186,34186,BIW1 | 105-03c | BIW South Substation Room Conditioning ,BIW1 | 105-03c | BIW South Substation Room Conditioning ,,,,,,,398523,398523,Multi-Discipline,Multi-Discipline,2025-03-17T11:00:03.313000,2025-03-17T17:00:03.336226+00:00,,,BIW1 | 105-03c | BIW South Substation Room Conditioning  - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_CTRLS,,,
2025-03-17T12:01:57.387881,update,323463,34186,34186,BIW1 | 105-03d | Stamping Substation Room Conditioning ,BIW1 | 105-03d | Stamping Substation Room Conditioning ,,,,,,,398523,398523,Multi-Discipline,Multi-Discipline,2025-03-17T11:00:03.313000,2025-03-17T17:00:03.336226+00:00,,,BIW1 | 105-03d | Stamping Substation Room Conditioning  - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_CTRLS,,,
2025-03-17T12:01:58.455777,update,323450,34186,34186,BIW1 | 105-04a | DAS Room Conditioning,BIW1 | 105-04a | DAS Room Conditioning,"MDF, DAS & IDF Room Conditioning","MDF, DAS & IDF Room Conditioning",,,,,398523,398523,Multi-Discipline,Multi-Discipline,2025-03-17T11:00:03.313000,2025-03-17T17:00:03.336226+00:00,,,BIW1 | 105-04a | DAS Room Conditioning - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_CTRLS,,,
2025-03-17T12:01:59.519309,update,323464,34186,34186,BIW1 | 105-04b | IDF Room Conditioning  @ 2F 23T.6,BIW1 | 105-04b | IDF Room Conditioning  @ 2F 23T.6,,,,,,,398523,398523,Multi-Discipline,Multi-Discipline,2025-03-17T11:00:03.313000,2025-03-17T17:00:03.336226+00:00,,,BIW1 | 105-04b | IDF Room Conditioning  @ 2F 23T.6 - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_CTRLS,,,
2025-03-17T12:02:00.594515,update,323465,34186,34186,BIW1 | 105-04c | IDF Room Conditioning  @ 2F 29T.1,BIW1 | 105-04c | IDF Room Conditioning  @ 2F 29T.1,,,,,,,398523,398523,Multi-Discipline,Multi-Discipline,2025-03-17T11:00:03.313000,2025-03-17T17:00:03.336226+00:00,,,BIW1 | 105-04c | IDF Room Conditioning  @ 2F 29T.1 - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_CTRLS,,,
2025-03-17T12:02:01.657427,update,323466,34186,34186,BIW1 | 105-04d | IDF Room Conditioning  @ 2F 43T.1,BIW1 | 105-04d | IDF Room Conditioning  @ 2F 43T.1,,,,,,,398523,398523,Multi-Discipline,Multi-Discipline,2025-03-17T11:00:03.313000,2025-03-17T17:00:03.336226+00:00,,,BIW1 | 105-04d | IDF Room Conditioning  @ 2F 43T.1 - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_CTRLS,,,
2025-03-17T12:02:02.732724,update,323467,34186,34186,BIW1 | 105-04e | IDF Room Conditioning  @ 2F 49T.1,BIW1 | 105-04e | IDF Room Conditioning  @ 2F 49T.1,,,,,,,398523,398523,Multi-Discipline,Multi-Discipline,2025-03-17T11:00:03.313000,2025-03-17T17:00:03.336226+00:00,,,BIW1 | 105-04e | IDF Room Conditioning  @ 2F 49T.1 - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_CTRLS,,,
2025-03-17T12:02:03.783471,update,323468,34186,34186,BIW1 | 105-04f | MDF Room Conditioning,BIW1 | 105-04f | MDF Room Conditioning,,,,,,,398523,398523,Multi-Discipline,Multi-Discipline,2025-03-17T11:00:03.313000,2025-03-17T17:00:03.336226+00:00,,,BIW1 | 105-04f | MDF Room Conditioning - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_CTRLS,,,
2025-03-17T12:02:04.827153,update,323469,34186,34186,BIW1 | 105-04g | IDF Room Conditioning  @ 2F 37T.1.2,BIW1 | 105-04g | IDF Room Conditioning  @ 2F 37T.1.2,,,,,,,398523,398523,Multi-Discipline,Multi-Discipline,2025-03-17T11:00:03.313000,2025-03-17T17:00:03.336226+00:00,,,BIW1 | 105-04g | IDF Room Conditioning  @ 2F 37T.1.2 - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_CTRLS,,,
2025-03-17T12:02:05.880982,update,323451,34186,34186,BIW1 | 105-05a | Chiller Room Conditioning,BIW1 | 105-05a | Chiller Room Conditioning, Lab and WTD Room Conditioning, Lab and WTD Room Conditioning,,,,,398518,398518,Conveyance,Conveyance,2025-03-17T11:00:03.313000,2025-03-17T17:00:03.336226+00:00,,,BIW1 | 105-05a | Chiller Room Conditioning - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_CTRLS,,,
2025-03-17T12:02:06.962313,update,323470,34186,34186,BIW1 | 105-05b | Metrology Lab Conditioning,BIW1 | 105-05b | Metrology Lab Conditioning,,,,,,,398523,398523,Multi-Discipline,Multi-Discipline,2025-03-17T11:00:03.313000,2025-03-17T17:00:03.336226+00:00,,,BIW1 | 105-05b | Metrology Lab Conditioning - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_CTRLS,,,
2025-03-17T12:02:08.037201,update,323471,34186,34186,BIW1 | 105-05c | Weld Tear Down Conditioning,BIW1 | 105-05c | Weld Tear Down Conditioning,,,,,,,398523,398523,Multi-Discipline,Multi-Discipline,2025-03-17T11:00:03.313000,2025-03-17T17:00:03.336226+00:00,,,BIW1 | 105-05c | Weld Tear Down Conditioning - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_CTRLS,,,
2025-03-17T12:02:09.084458,update,323472,34186,34186,BIW1 | 105-05d | Elevator Machine Room Conditioning,BIW1 | 105-05d | Elevator Machine Room Conditioning,,,,,,,398523,398523,Multi-Discipline,Multi-Discipline,2025-03-17T11:00:03.313000,2025-03-17T17:00:03.336226+00:00,,,BIW1 | 105-05d | Elevator Machine Room Conditioning - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_ELEC,,,
2025-03-17T12:02:10.265382,update,323499,34186,34186,BIW1 | 105-05h | Fire Pump Room Conditioning,BIW1 | 105-05h | Fire Pump Room Conditioning,,,,,,,398513,398513,Mechanical,Mechanical,2025-03-17T11:00:03.313000,2025-03-17T17:00:03.336226+00:00,,,BIW1 | 105-05h | Fire Pump Room Conditioning - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_ELEC,,,
2025-03-17T12:02:11.316228,update,323500,34186,34186,BIW1 | 105-05i | Emergency Command Center Conditioning,BIW1 | 105-05i | Emergency Command Center Conditioning,,,,,,,398513,398513,Mechanical,Mechanical,2025-03-17T11:00:03.313000,2025-03-17T17:00:03.336226+00:00,,,BIW1 | 105-05i | Emergency Command Center Conditioning - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_CTRLS,,,
2025-03-17T12:02:12.414088,update,323502,34186,34186, BIW1 | 105-05l | Boiler Room Air Conditioning, BIW1 | 105-05l | Boiler Room Air Conditioning,,,,,,,398513,398513,Mechanical,Mechanical,2025-03-17T11:00:03.313000,2025-03-17T17:00:03.336226+00:00,,,BIW1 | 105-05l | Boiler Room Air Conditioning - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_CTRLS,,,
2025-03-17T12:02:13.486238,update,323498,34186,34186,BIW1 | 108-01 | Unit Heaters,BIW1 | 108-01 | Unit Heaters,,,,,,,398513,398513,Mechanical,Mechanical,2025-03-17T11:00:03.313000,2025-03-17T17:00:03.336226+00:00,,,BIW1 | 108-01 | Unit Heaters - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_ELEC,,,
2025-03-17T12:02:14.567565,update,323445,34186,34186,BIW1 | 110-01 | LTCW Primary Loop & Chiller #3,BIW1 | 110-01 | LTCW Primary Loop & Chiller #3,LTCW Primary Loop & Chiller #1,LTCW Primary Loop & Chiller #1,,,,,398513,398513,Mechanical,Mechanical,2025-03-17T11:00:03.313000,2025-03-17T17:00:03.336226+00:00,,,BIW1 | 110-01 | LTCW Primary Loop & Chiller #1_Phase 1a,,,
2025-03-17T12:02:15.619522,update,323438,34186,34186,BIW1 | 110-02 | LTCW Chiller #2,BIW1 | 110-02 | LTCW Chiller #2,,,,,,,,,,,2025-03-17T11:00:03.313000,2025-03-17T17:00:03.336226+00:00,,,BIW1 | 110-02 | LTCW Chiller #2 - GFTX_CC_MECHANICAL_PIPING,,,
2025-03-17T12:02:16.696173,update,323506,34186,34186,BIW1 | 110-03 | LTCW Chiller #1,BIW1 | 110-03 | LTCW Chiller #1,,,,,,,398513,398513,Mechanical,Mechanical,2025-03-17T11:00:03.313000,2025-03-17T17:00:03.336226+00:00,,,BIW1 | 110-03 | LTCW Chiller #1 - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_CTRLS,,,
2025-03-17T12:02:17.763988,update,323448,34186,34186,BIW1 | 111-01 | LTCW Distribution Header,BIW1 | 111-01 | LTCW Distribution Header,LTCW Distribution Header,LTCW Distribution Header,,,,,398512,398512,Plumbing,Plumbing,2025-03-17T11:00:03.313000,2025-03-17T17:00:03.336226+00:00,,,BIW1 | 111-01 | LTCW Distribution Header - GFTX_CC_MECHANICAL_PIPING_PHASE_1,,,
2025-03-17T12:02:18.805354,update,323452,34186,34186,BIW1 | 111-02 | LTCW to AHU,BIW1 | 111-02 | LTCW to AHU,,,,,,,398513,398513,Mechanical,Mechanical,2025-03-17T11:00:03.313000,2025-03-17T17:00:03.336226+00:00,,,BIW1 | 111-02 | LTCW to AHU - GFTX_CC_MECHANICAL_PIPING_PHASE_1,,,
2025-03-17T12:02:19.873692,update,323510,34186,34186,BIW1 | 111-03 | LTCW to Server Room,BIW1 | 111-03 | LTCW to Server Room,,,,,,,398513,398513,Mechanical,Mechanical,2025-03-17T11:00:03.313000,2025-03-17T17:00:03.336226+00:00,,,BIW1 | 111-03 | LTCW to Server Room - GFTX_CC_MECHANICAL_PIPING_TP474,,,
2025-03-17T12:02:20.940477,update,323441,34186,34186,BIW1 | 114-01 | Condenser Water Loop Towers 1 thru 3,BIW1 | 114-01 | Condenser Water Loop Towers 1 thru 3,,,,,,,398513,398513,Mechanical,Mechanical,2025-03-17T11:00:03.313000,2025-03-17T17:00:03.336226+00:00,,,BIW1 | 114-01 | Condenser Water Loop Towers 1 thru 3 - GFTX_CC_MECHANICAL_PIPING_PHASE_1a,,,
2025-03-17T12:02:22.008007,update,323442,34186,34186,BIW1 | 114-02 | Cooling Towers 4 thru 7,BIW1 | 114-02 | Cooling Towers 4 thru 7,,,,,,,,,,,2025-03-17T11:00:03.313000,2025-03-17T17:00:03.336226+00:00,,,BIW1 | 114-02 | Cooling Towers 4 thru 7 - GFTX_CC_MECHANICAL_PIPING_PHASE_1,,,
2025-03-17T12:02:23.075588,update,323446,34186,34186,BIW1 | 114-03 | Compressor Cooling Water Pumps,BIW1 | 114-03 | Compressor Cooling Water Pumps,Compressor #1 & Dryer #1,Compressor #1 & Dryer #1,,,,,398523,398523,Multi-Discipline,Multi-Discipline,2025-03-17T11:00:03.313000,2025-03-17T17:00:03.336226+00:00,,,BIW1 | 114-03 | Compressor Cooling Water Pumps - GFTX_CC_MECHANICAL_PIPING_PHASE_1,,,
2025-03-17T12:02:24.137353,update,323512,34186,34186,BIW1 | 114-04 | Cooling Towers 8 & 9,BIW1 | 114-04 | Cooling Towers 8 & 9,,,,,,,,,,,2025-03-17T11:00:03.313000,2025-03-17T17:00:03.336226+00:00,,,BIW1 | 114-04 | Cooling Towers 8 & 9 - GFTX_CC_MECHANICAL_PIPING_TP860_SUPPLY LINE,,,
2025-03-17T12:02:25.207501,update,323439,34186,34186,BIW1 | 128-01 | PHW Primary Loop & Boilers 1&2,BIW1 | 128-01 | PHW Primary Loop & Boilers 1&2,,,,,,,,,,,2025-03-17T11:00:03.313000,2025-03-17T17:00:03.336226+00:00,,,BIW1 | 128-01 | PHW Primary Loop & Boilers 1&2 - GFTX_CC_MECHANICAL_PIPING_TP350,,,
2025-03-17T12:02:26.282923,update,323440,34186,34186,BIW1 | 128-03 | PHW Distribution Header,BIW1 | 128-03 | PHW Distribution Header,,,,,,,,,,,2025-03-17T11:00:03.313000,2025-03-17T17:00:03.336226+00:00,,,BIW1 | 128-03 | PHW Distribution Header - GFTX_CC_MECHANICAL_PIPING_TP354,,,
2025-03-17T12:02:27.374570,update,323507,34186,34186,BIW1 | 131-02 | 1F Restroom Exhaust,BIW1 | 131-02 | 1F Restroom Exhaust,,,,,,,398513,398513,Mechanical,Mechanical,2025-03-17T11:00:03.313000,2025-03-17T17:00:03.336226+00:00,,,BIW1 | 131-02 | 1F Restroom Exhaust - GFTX_CXC_COMMISSIONING_COMPLETION_CERTIFICATE_ELEC,,,
